1.000000000000000000e+00, 0.000000000000000000e+00
1.060606060606060552e+00, 1.432803522220573177e+04
1.121212121212121104e+00, 1.256604785683513910e+04
1.181818181818181879e+00, 1.086274458063297243e+04
1.242424242424242431e+00, 1.017011448421760360e+04
1.303030303030302983e+00, 9.356510160123430978e+03
1.363636363636363757e+00, 8.954167771544045536e+03
1.424242424242424310e+00, 9.095677949326349335e+03
1.484848484848484862e+00, 8.354460745559956194e+03
1.545454545454545414e+00, 8.313045523788958235e+03
1.606060606060605966e+00, 9.250538900658219063e+03
1.666666666666666741e+00, 8.187279735282604634e+03
1.727272727272727293e+00, 8.948277676911724484e+03
1.787878787878787845e+00, 8.292630512235056813e+03
1.848484848484848619e+00, 8.939364794478829936e+03
1.909090909090909172e+00, 8.692088344434760074e+03
1.969696969696969724e+00, 8.722182511510565746e+03
2.030303030303030276e+00, 9.214619709458509533e+03
2.090909090909090828e+00, 8.483946583901491977e+03
2.151515151515151381e+00, 8.609725167954205972e+03
2.212121212121211933e+00, 8.761887562782141686e+03
2.272727272727272485e+00, 9.087086628867298714e+03
2.333333333333333481e+00, 8.982418546138807869e+03
2.393939393939394034e+00, 9.410099305697800446e+03
2.454545454545454586e+00, 9.172845841486665449e+03
2.515151515151515138e+00, 9.460280192984933819e+03
2.575757575757575690e+00, 9.236844369435468252e+03
2.636363636363636687e+00, 9.032108860250156795e+03
2.696969696969697239e+00, 9.356879655650056520e+03
2.757575757575757791e+00, 9.452460516710110824e+03
2.818181818181818343e+00, 9.560577157102097772e+03
2.878787878787878896e+00, 9.213262914448136144e+03
2.939393939393939448e+00, 9.609679800434021672e+03
3.000000000000000000e+00, 9.182093661948061708e+03
3.060606060606060552e+00, 8.765387283386287891e+03
3.121212121212121104e+00, 8.930637273260334041e+03
3.181818181818181657e+00, 9.262580467481431697e+03
3.242424242424242653e+00, 8.871158779965149733e+03
3.303030303030303205e+00, 9.189632544319641966e+03
3.363636363636363757e+00, 8.512913806814493000e+03
3.424242424242424310e+00, 9.508929781513732451e+03
3.484848484848484862e+00, 8.958358078707573441e+03
3.545454545454545414e+00, 9.182262842217038269e+03
3.606060606060605966e+00, 9.000114686166791216e+03
3.666666666666666963e+00, 9.373010438150637128e+03
3.727272727272727515e+00, 9.633902234342463998e+03
3.787878787878788067e+00, 9.878557595079857492e+03
3.848484848484848619e+00, 9.869542623613962860e+03
3.909090909090909172e+00, 9.791474065904349118e+03
3.969696969696969724e+00, 9.654018712689927270e+03
4.030303030303030276e+00, 1.011028589632505100e+04
4.090909090909090828e+00, 9.084768450954508808e+03
4.151515151515151381e+00, 9.758899464059348247e+03
4.212121212121212821e+00, 1.006610101583569485e+04
4.272727272727273373e+00, 9.851464050129730822e+03
4.333333333333333925e+00, 8.999050035599309922e+03
4.393939393939394478e+00, 9.706691478389655458e+03
4.454545454545455030e+00, 9.629681630475572092e+03
4.515151515151515582e+00, 1.036108772343310011e+04
4.575757575757576134e+00, 9.747446393723568690e+03
4.636363636363636687e+00, 1.036290131234384717e+04
4.696969696969697239e+00, 9.784241774867836284e+03
4.757575757575757791e+00, 9.639378113387982012e+03
4.818181818181818343e+00, 9.927675235702005011e+03
4.878787878787878896e+00, 9.840110801393844667e+03
4.939393939393939448e+00, 1.002788653142722251e+04
5.000000000000000000e+00, 1.034178091110694731e+04
5.060606060606060552e+00, 9.923139659357637356e+03
5.121212121212121104e+00, 9.668192015638993325e+03
5.181818181818181657e+00, 1.054658275873223283e+04
5.242424242424242209e+00, 9.713142040872970028e+03
5.303030303030302761e+00, 1.031245902918857610e+04
5.363636363636363313e+00, 1.032502208448965030e+04
5.424242424242424754e+00, 1.048925845333344841e+04
5.484848484848485306e+00, 9.839807040699257414e+03
5.545454545454545858e+00, 9.699566000535360217e+03
5.606060606060606410e+00, 9.966250328139125486e+03
5.666666666666666963e+00, 1.048644440844735072e+04
5.727272727272727515e+00, 1.054520218233325795e+04
5.787878787878788067e+00, 1.085185419648263087e+04
5.848484848484848619e+00, 1.049640202699162728e+04
5.909090909090909172e+00, 1.002376486125067095e+04
5.969696969696969724e+00, 9.660109334415770718e+03
6.030303030303030276e+00, 9.819039078525967852e+03
6.090909090909090828e+00, 1.016200358145207247e+04
6.151515151515151381e+00, 1.000213367425781144e+04
6.212121212121211933e+00, 9.984166113209797913e+03
6.272727272727272485e+00, 1.033025562978978451e+04
6.333333333333333925e+00, 9.361142717550557791e+03
6.393939393939394478e+00, 9.563341420040151206e+03
6.454545454545455030e+00, 9.979267657203763520e+03
6.515151515151515582e+00, 1.003339145928551079e+04
6.575757575757576134e+00, 9.569372699635428944e+03
6.636363636363636687e+00, 9.618528167085041787e+03
6.696969696969697239e+00, 1.028032036537103704e+04
6.757575757575757791e+00, 1.028503403517463084e+04
6.818181818181818343e+00, 1.010805947386880507e+04
6.878787878787878896e+00, 1.026906915392116571e+04
6.939393939393939448e+00, 1.031201313100301741e+04
7.000000000000000000e+00, 9.937866957165135318e+03
